Flight Time, Minutes, Master Clock Minutes, Lat, Long, Altitude (ft), Date, Hour:Min:Sec, Satellites, Fix, ExtTemp (C), IntTemp (C),BatTemp (C), ThermoTempAdj, ThermoTemp, Pressure (PSI), Pressure (ATM),Battery Heater Status, Sensor Heater Status, Control Altitude, Smart A, Smart A Cut Reason, Smart B, Smart B Cut Reason, Ascent Rate, Average Ascent Rate, System State,PTA, hits,MC1um,MC2.5um,MC10um,AMC1um,AMC2.5um,AMC10um,NC03um,NC05um,NC10um,NC25um,NC50um,NC100um,SPSA, hits,MC-1um,MC-2.5um,MC-4.0um,MC-10um,NC-0.5um,NC-1um,NC-2.5um,NC-4.0um,NC-10um,Avg. PM,R1A, hits,Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin1 Time,Bin3 Time,Bin5 Time,Bin7 Time,Flow Rate,Temp,Humidity,Sample Period,PMA,PMB,PMC,HPMA, hits,1um,2.5um,4.0um,10um
1:51:54,111.90,104.25,43.8702,-93.9767,98588.9,11/2/2019,19:40:0,10,Fix,-20.0000,12.3750,10.7500,-25.7031,103.2500,0.161054,0.010959,ON,ON,98588.91,,,,,14.35,15.30,ASCENT,=,1608,5,5,5,5,5,5,1518,405,0,0,0,0,=,1590,0.021781,0.023000,0.023341,0.023477,0.154852,0.178225,0.179156,0.179223,0.179240,0.557094,=,1644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.281421,1152,0,4.007787,0.000000,0.000000,0.000000,=,1,-,-,-,-
1:51:58,111.97,104.32,43.8708,-93.9745,98653.2,11/2/2019,19:40:4,11,Fix,-20.0000,12.3750,10.8125,-25.7031,106.6172,0.179356,0.012204,ON,ON,98653.22,,,,,16.08,15.30,ASCENT,=,1609,7,7,7,7,7,7,1851,498,0,0,0,0,=,1591,0.015820,0.016706,0.016953,0.017052,0.112477,0.129453,0.130130,0.130178,0.130191,0.557094,=,1645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.281421,976,0,4.007894,0.000000,0.000000,0.000000,=,1,-,-,-,-
1:52:02,112.03,104.38,43.8714,-93.9723,98714.6,11/2/2019,19:40:8,11,Fix,-20.0000,12.4375,10.8125,-25.7031,101.6094,0.179356,0.012204,ON,ON,98714.57,,,,,15.34,15.30,ASCENT,=,1610,9,9,9,9,9,9,2223,606,0,0,0,0,=,1592,0.011384,0.012021,0.012199,0.012270,0.080933,0.093149,0.093635,0.093670,0.093679,0.557094,=,1646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.281421,775,0,4.008085,0.000000,0.000000,0.000000,=,1,-,-,-,-
1:52:06,112.10,104.45,43.8720,-93.9699,98773.6,11/2/2019,19:40:12,10,Fix,-20.0000,12.5000,10.9375,-25.7031,100.0234,0.183931,0.012516,ON,ON,98773.62,,,,,14.76,15.30,ASCENT,=,1611,10,10,10,10,10,10,2349,645,0,0,0,0,=,1593,0.048834,0.051567,0.052328,0.052633,0.347198,0.399599,0.401685,0.401834,0.401873,0.557878,=,1647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.281421,799,0,4.007765,0.000000,0.000000,0.000000,=,1,-,-,-,-
1:52:10,112.17,104.52,43.8726,-93.9676,98830.4,11/2/2019,19:40:16,11,Fix,-20.0000,12.5625,10.9375,-25.7031,100.9922,0.172493,0.011737,ON,ON,98830.38,,,,,14.19,15.30,ASCENT,=,1612,11,11,11,11,11,11,2499,693,0,0,0,0,=,1594,0.079006,0.083418,0.084644,0.085135,0.561729,0.646495,0.649863,0.650103,0.650166,0.557878,=,1648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.281421,1012,0,4.007872,0.000000,0.000000,0.000000,=,1,-,-,-,-
1:52:14,112.23,104.58,43.8732,-93.9654,98886.2,11/2/2019,19:40:20,11,Fix,-19.5000,12.6250,11.0000,-25.7031,103.8359,0.172493,0.011737,ON,ON,98886.16,,,,,13.94,15.30,ASCENT,=,1613,11,11,11,11,11,11,2553,709,0,0,0,0,=,1595,0.073387,0.077480,0.078614,0.079069,0.521797,0.600529,0.603651,0.603873,0.603932,0.557878,=,1649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.281421,870,0,4.007701,0.000000,0.000000,0.000000,=,1,-,-,-,-
1:52:18,112.30,104.65,43.8739,-93.9631,98942.3,11/2/2019,19:40:24,11,Fix,-19.0000,12.6875,11.0625,-25.7031,102.7578,0.179356,0.012204,ON,ON,98942.26,,,,,14.03,15.30,ASCENT,=,1614,7,7,7,7,7,7,1674,475,0,0,0,0,=,1596,0.062326,0.065798,0.066758,0.067143,0.443162,0.510022,0.512670,0.512858,0.512908,0.557878,=,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.281421,1060,0,4.007915,0.000000,0.000000,0.000000,=,1,-,-,-,-
1:52:22,112.37,104.72,43.8744,-93.9605,98993.1,11/2/2019,19:40:28,11,Fix,-18.5000,12.6875,11.1250,-25.7031,102.1016,0.177068,0.012049,ON,ON,98993.11,,,,,12.71,15.29,ASCENT,=,1615,3,3,3,3,3,3,909,253,0,0,0,0,=,1597,0.050193,0.052987,0.053758,0.054067,0.356902,0.410744,0.412873,0.413024,0.413064,0.557878,=,1651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.281421,1140,0,4.007894,0.000000,0.000000,0.000000,=,1,-,-,-,-
1:52:26,112.43,104.78,43.8750,-93.9581,99050.2,11/2/2019,19:40:32,11,Fix,-19.0000,12.7500,11.1875,-25.7031,100.6719,0.177068,0.012049,ON,ON,99050.20,,,,,14.27,15.29,ASCENT,=,1616,1,1,1,1,1,1,690,193,0,0,0,0,=,1598,0.039035,0.041205,0.041804,0.042044,0.277561,0.319430,0.321085,0.321202,0.321233,0.557878,=,1652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.281421,1308,0,4.007829,0.000000,0.000000,0.000000,=,1,-,-,-,-
1:52:30,112.50,104.85,43.8756,-93.9558,99103.7,11/2/2019,19:40:36,11,Fix,-19.0000,12.8125,11.1875,-25.7031,103.7344,0.174780,0.011893,ON,ON,99103.68,,,,,13.37,15.29,ASCENT,=,1617,1,1,1,1,1,1,417,116,0,0,0,0,=,1599,0.029614,0.031260,0.031713,0.031895,0.210581,0.242345,0.243599,0.243688,0.243711,0.557878,=,1653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.281421,1390,0,4.007936,0.000000,0.000000,0.000000,=,1,-,-,-,-
1:52:34,112.57,104.92,43.8762,-93.9533,99161.8,11/2/2019,19:40:40,11,Fix,-18.5000,12.8750,11.2500,-25.7031,103.3906,0.181643,0.012360,ON,ON,99161.75,,,,,14.52,15.29,ASCENT,=,1618,0,0,0,0,0,0,345,94,0,0,0,0,=,1600,0.022057,0.023282,0.023619,0.023755,0.156843,0.180501,0.181434,0.181500,0.181518,0.557878,=,1654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.281421,1993,0,4.007701,0.000000,0.000000,0.000000,=,1,-,-,-,-
1:52:38,112.63,104.98,43.8768,-93.9507,99217.5,11/2/2019,19:40:44,10,Fix,-18.5000,12.9375,11.3125,-25.7031,100.7891,0.193082,0.013138,ON,ON,99217.52,,,,,13.94,15.29,ASCENT,=,1619,0,0,0,0,0,0,189,48,0,0,0,0,=,1601,0.016195,0.017094,0.017341,0.017441,0.115162,0.132531,0.133217,0.133265,0.133278,0.557878,=,1655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.281421,2554,0,4.008021,0.000000,0.000000,0.000000,=,1,-,-,-,-
1:52:42,112.70,105.05,43.8773,-93.9482,99268.7,11/2/2019,19:40:48,11,Fix,-18.5000,13.0000,11.3750,-25.7031,102.4141,0.181643,0.012360,ON,ON,99268.70,,,,,12.79,15.29,ASCENT,=,1620,0,0,0,0,0,0,144,37,0,0,0,0,=,1602,0.011756,0.012409,0.012588,0.012660,0.083599,0.096208,0.096705,0.096740,0.096750,0.557878,=,1656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.281421,2746,0,4.007978,0.000000,0.000000,0.000000,=,1,-,-,-,-
1:52:46,112.77,105.12,43.8779,-93.9458,99319.5,11/2/2019,19:40:52,11,Fix,-18.5000,13.0625,11.4375,-25.7031,100.7109,0.174780,0.011893,ON,ON,99319.55,,,,,12.71,15.29,ASCENT,=,1621,-,-,-,-,-,-,-,-,-,-,-,-,=,1603,0.008455,0.008924,0.009053,0.009105,0.060126,0.069194,0.069551,0.069577,0.069583,0.557878,=,1657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.281421,2970,0,4.007638,0.000000,0.000000,0.000000,=,1,-,-,-,-
1:52:50,112.83,105.18,43.8785,-93.9432,99367.5,11/2/2019,19:40:56,11,Fix,-18.0000,13.1250,11.5000,-25.7031,98.3906,0.174780,0.011893,ON,ON,99367.45,,,,,11.98,15.29,ASCENT,=,1621,0,0,0,0,0,0,48,16,2,0,0,0,=,1604,-,-,-,-,-,-,-,-,-,-,=,1658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.281421,3004,0,4.006891,0.000000,0.000000,0.000000,=,1,-,-,-,-
1:52:54,112.90,105.25,43.8790,-93.9406,99416.0,11/2/2019,19:41:0,11,Fix,-18.0000,13.1250,11.5000,-25.7031,99.4219,0.174780,0.011893,ON,ON,99416.01,,,,,12.14,15.28,ASCENT,=,1622,0,0,0,0,0,0,36,12,2,0,0,0,=,1604,-,-,-,-,-,-,-,-,-,-,=,1659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.281421,2794,0,4.007829,0.000000,0.000000,0.000000,=,1,-,-,-,-
1:52:58,112.97,105.32,43.8795,-93.9382,99461.0,11/2/2019,19:41:4,11,Fix,-18.5000,13.1875,11.5625,-25.7031,101.5078,0.167917,0.011426,ON,ON,99460.96,,,,,11.24,15.28,ASCENT,=,1623,0,0,0,0,0,0,18,6,2,0,0,0,=,1604,0.003017,0.003184,0.003230,0.003248,0.021452,0.024687,0.024814,0.024823,0.024826,0.557878,=,1660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.281421,2380,0,4.008747,0.000000,0.000000,0.000000,=,1,-,-,-,-
1:53:02,113.03,105.38,43.8801,-93.9358,99506.9,11/2/2019,19:41:8,11,Fix,-18.5000,13.2500,11.6250,-25.7031,98.6094,0.174780,0.011893,ON,ON,99506.89,,,,,11.48,15.28,ASCENT,=,1624,0,0,0,0,0,0,12,4,2,0,0,0,=,1605,0.002117,0.002234,0.002266,0.002279,0.015052,0.017322,0.017412,0.017418,0.017420,0.557878,=,1661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.281421,1677,0,4.007723,0.000000,0.000000,0.000000,=,1,-,-,-,-
1:53:06,113.10,105.45,43.8806,-93.9332,99548.6,11/2/2019,19:41:12,11,Fix,-18.0000,13.3125,11.6875,-25.7031,100.7266,0.167917,0.011426,ON,ON,99548.56,,,,,10.42,15.27,ASCENT,=,1625,0,0,0,0,0,0,12,4,2,0,0,0,=,1606,0.001479,0.001561,0.001583,0.001592,0.010517,0.012103,0.012166,0.012170,0.012171,0.557878,=,1662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.281421,1455,0,4.007638,0.000000,0.000000,0.000000,=,1,-,-,-,-
1:53:10,113.17,105.52,43.8812,-93.9307,99592.5,11/2/2019,19:41:16,12,Fix,-18.5000,13.3750,11.6875,-25.7031,101.6172,0.177068,0.012049,ON,ON,99592.52,,,,,10.99,15.27,ASCENT,=,1626,0,0,0,0,0,0,0,0,0,0,0,0,=,1607,0.001030,0.001087,0.001102,0.001109,0.007321,0.008425,0.008469,0.008472,0.008473,0.557878,=,1663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.281421,1131,0,4.007744,0.000000,0.000000,0.000000,=,1,-,-,-,-
1:53:14,113.23,105.58,43.8817,-93.9283,99635.2,11/2/2019,19:41:20,12,Fix,-18.0000,13.4375,11.7500,-25.7031,103.9141,0.165630,0.011270,ON,ON,99635.17,,,,,10.66,15.27,ASCENT,=,1627,0,0,0,0,0,0,0,0,0,0,0,0,=,1608,0.000714,0.000754,0.000765,0.000769,0.005080,0.005846,0.005876,0.005878,0.005878,0.557878,=,1664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.281421,1222,0,4.007701,0.000000,0.000000,0.000000,=,1,-,-,-,-
1:53:18,113.30,105.65,43.8823,-93.9259,99684.7,11/2/2019,19:41:24,12,Fix,-18.5000,13.4375,11.8125,-25.7031,104.6797,0.174780,0.011893,ON,ON,99684.71,,,,,12.38,15.27,ASCENT,=,1628,0,0,0,0,0,0,0,0,0,0,0,0,=,1609,0.000494,0.000522,0.000529,0.000532,0.003514,0.004044,0.004065,0.004066,0.004066,0.557878,=,1665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.281421,1894,0,4.007744,0.000000,0.000000,0.000000,=,1,-,-,-,-
1:53:22,113.37,105.72,43.8828,-93.9234,99727.0,11/2/2019,19:41:28,12,Fix,-18.5000,13.5625,11.8750,-25.7031,107.1719,0.181643,0.012360,ON,ON,99727.03,,,,,10.58,15.26,ASCENT,=,1629,0,0,0,0,0,0,0,0,0,0,0,0,=,1610,0.000341,0.000360,0.000365,0.000367,0.002424,0.002790,0.002804,0.002805,0.002806,0.557878,=,1666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.281421,2244,0,4.007638,0.000000,0.000000,0.000000,=,1,-,-,-,-
1:53:26,113.43,105.78,43.8833,-93.9209,99769.0,11/2/2019,19:41:32,12,Fix,-19.0000,13.5625,11.8750,-25.7031,106.4062,0.174780,0.011893,ON,ON,99769.03,,,,,10.50,15.26,ASCENT,=,1630,0,0,0,0,0,0,0,0,0,0,0,0,=,1611,0.000235,0.000248,0.000251,0.000253,0.001669,0.001920,0.001930,0.001931,0.001931,0.557878,=,1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.281421,1743,0,4.007680,0.000000,0.000000,0.000000,=,1,-,-,-,-
1:53:30,113.50,105.85,43.8838,-93.9186,99805.5,11/2/2019,19:41:36,12,Fix,-18.0000,13.6250,11.9375,-25.7031,108.5078,0.174780,0.011893,ON,ON,99805.45,,,,,9.11,15.26,ASCENT,=,1631,0,0,0,0,0,0,0,0,0,0,0,0,=,1612,0.000161,0.000170,0.000173,0.000174,0.001146,0.001319,0.001326,0.001326,0.001326,0.557878,=,1668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.281421,1731,0,4.007701,0.000000,0.000000,0.000000,=,1,-,-,-,-
1:53:34,113.57,105.92,43.8843,-93.9162,99845.8,11/2/2019,19:41:40,12,Fix,-18.0000,13.6875,12.0000,-25.7031,108.6250,0.172493,0.011737,ON,ON,99845.80,,,,,10.09,15.25,ASCENT,=,1632,0,0,0,0,0,0,0,0,0,0,0,0,=,1613,0.000110,0.000117,0.000118,0.000119,0.000785,0.000904,0.000909,0.000909,0.000909,0.557878,=,1669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.281421,2248,0,4.007467,0.000000,0.000000,0.000000,=,1,-,-,-,-
1:53:38,113.63,105.98,43.8848,-93.9136,99885.2,11/2/2019,19:41:44,12,Fix,-18.0000,13.7500,12.0625,-25.7031,105.5469,0.177068,0.012049,ON,ON,99885.17,,,,,9.84,15.25,ASCENT,=,1633,0,0,0,0,0,0,0,0,0,0,0,0,=,1614,0.000076,0.000080,0.000081,0.000081,0.000537,0.000618,0.000622,0.000622,0.000622,0.557878,=,1670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.281421,2764,0,4.007680,0.000000,0.000000,0.000000,=,1,-,-,-,-
1:53:42,113.70,106.05,43.8852,-93.9112,99926.2,11/2/2019,19:41:48,12,Fix,-18.0000,13.8125,12.1250,-25.7031,102.8750,0.172493,0.011737,ON,ON,99926.18,,,,,10.25,15.25,ASCENT,=,1634,0,0,0,0,0,0,0,0,0,0,0,0,=,1615,0.000052,0.000054,0.000055,0.000056,0.000367,0.000422,0.000425,0.000425,0.000425,0.557878,=,1671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.281421,3135,0,4.007488,0.000000,0.000000,0.000000,=,1,-,-,-,-
1:53:46,113.77,106.12,43.8857,-93.9089,99963.6,11/2/2019,19:41:52,12,Fix,-17.5000,13.8750,12.1250,-25.7031,102.2266,0.170205,0.011582,ON,ON,99963.58,,,,,9.35,15.24,ASCENT,=,1635,0,0,0,0,0,0,0,0,0,0,0,0,=,1616,0.000035,0.000037,0.000038,0.000038,0.000250,0.000288,0.000289,0.000290,0.000290,0.557878,=,1672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.281421,2901,0,4.007744,0.000000,0.000000,0.000000,=,1,-,-,-,-
1:53:50,113.83,106.18,43.8861,-93.9066,100009.8,11/2/2019,19:41:56,12,Fix,-17.5000,13.8750,12.1875,-25.7031,101.7188,0.177068,0.012049,ON,ON,100009.84,,,,,11.57,15.24,ASCENT,=,1636,0,0,0,0,0,0,0,0,0,0,0,0,=,1617,0.000024,0.000025,0.000026,0.000026,0.000170,0.000196,0.000197,0.000197,0.000197,0.557878,=,1673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.281421,2769,0,4.007744,0.000000,0.000000,0.000000,=,1,-,-,-,-
1:53:54,113.90,106.25,43.8866,-93.9041,100049.9,11/2/2019,19:42:0,12,Fix,-17.0000,13.9375,12.2500,-25.7031,104.7969,0.177068,0.012049,ON,ON,100049.87,,,,,10.01,15.24,ASCENT,=,1637,0,0,0,0,0,0,0,0,0,0,0,0,=,1618,0.000016,0.000017,0.000017,0.000018,0.000116,0.000133,0.000134,0.000134,0.000134,0.557878,=,1674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.281421,2568,0,4.007573,0.000000,0.000000,0.000000,=,1,-,-,-,-
1:53:58,113.97,106.32,43.8871,-93.9017,100090.9,11/2/2019,19:42:4,12,Fix,-17.0000,14.0000,12.2500,-25.7031,108.1250,0.170205,0.011582,ON,ON,100090.88,,,,,10.25,15.24,ASCENT,=,1638,0,0,0,0,0,0,0,0,0,0,0,0,=,1619,0.000011,0.000012,0.000012,0.000012,0.000079,0.000091,0.000091,0.000091,0.000091,0.557878,=,1675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.281421,1965,0,4.007509,0.000000,0.000000,0.000000,=,1,-,-,-,-
1:54:02,114.03,106.38,43.8875,-93.8995,100137.1,11/2/2019,19:42:8,12,Fix,-16.5000,14.0625,12.3750,-25.7031,106.4922,0.165630,0.011270,ON,ON,100137.14,,,,,11.56,15.23,ASCENT,=,1639,0,0,0,0,0,0,0,0,0,0,0,0,=,1620,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.557878,=,1676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.281421,1977,0,4.006976,0.000000,0.000000,0.000000,=,1,-,-,-,-
1:54:06,114.10,106.45,43.8879,-93.8971,100187.0,11/2/2019,19:42:12,12,Fix,-16.5000,14.1250,12.3750,-25.7031,107.0312,0.177068,0.012049,ON,ON,100187.01,,,,,12.47,15.23,ASCENT,=,1640,0,0,0,0,0,0,0,0,0,0,0,0,=,1621,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.557878,=,1677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.281421,2505,0,4.007808,0.000000,0.000000,0.000000,=,1,-,-,-,-
1:54:10,114.17,106.52,43.8884,-93.8947,100232.6,11/2/2019,19:42:16,12,Fix,-16.0000,14.1875,12.4375,-25.7031,107.7188,0.170205,0.011582,ON,ON,100232.61,,,,,11.40,15.23,ASCENT,=,1641,0,0,0,0,0,0,0,0,0,0,0,0,=,1622,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.557878,=,1678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.281421,2562,0,4.007658,0.000000,0.000000,0.000000,=,1,-,-,-,-
1:54:14,114.23,106.58,43.8888,-93.8924,100284.5,11/2/2019,19:42:20,12,Fix,-16.0000,14.1875,12.5000,-25.7031,106.8438,0.177068,0.012049,ON,ON,100284.45,,,,,12.96,15.23,ASCENT,=,1642,0,0,0,0,0,0,0,0,0,0,0,0,=,1623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.557878,=,1679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.281421,2049,0,4.007638,0.000000,0.000000,0.000000,=,1,-,-,-,-
1:54:18,114.30,106.65,43.8892,-93.8902,100326.1,11/2/2019,19:42:24,12,Fix,-16.0000,14.2500,12.5625,-25.7031,107.6875,0.163342,0.011115,ON,ON,100326.12,,,,,10.42,15.22,ASCENT,=,1643,0,0,0,0,0,0,0,0,0,0,0,0,=,1624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.557878,=,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.281421,2407,0,4.007658,0.000000,0.000000,0.000000,=,1,-,-,-,-
1:54:22,114.37,106.72,43.8897,-93.8879,100378.3,11/2/2019,19:42:28,12,Fix,-16.5000,14.3125,12.6250,-25.7031,108.8203,0.174780,0.011893,ON,ON,100378.28,,,,,13.04,15.22,ASCENT,=,1644,0,0,0,0,0,0,0,0,0,0,0,0,=,1625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.557878,=,1681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.281421,2868,0,4.007509,0.000000,0.000000,0.000000,=,1,-,-,-,-
1:54:26,114.43,106.78,43.8902,-93.8855,100423.9,11/2/2019,19:42:32,12,Fix,-16.5000,14.3750,12.6875,-25.7031,111.6016,0.167917,0.011426,ON,ON,100423.89,,,,,11.40,15.22,ASCENT,=,1645,0,0,0,0,0,0,0,0,0,0,0,0,=,1626,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.557878,=,1682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.281421,2691,0,4.007509,0.000000,0.000000,0.000000,=,1,-,-,-,-
1:54:30,114.50,106.85,43.8906,-93.8832,100480.3,11/2/2019,19:42:36,12,Fix,-16.0000,14.4375,12.6875,-25.7031,110.5312,0.170205,0.011582,ON,ON,100480.32,,,,,14.11,15.22,ASCENT,=,1646,0,0,0,0,0,0,0,0,0,0,0,0,=,1627,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.557878,=,1683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.281421,2199,0,4.007467,0.000000,0.000000,0.000000,=,1,-,-,-,-
1:54:34,114.57,106.92,43.8911,-93.8810,100527.9,11/2/2019,19:42:40,12,Fix,-15.5000,14.4375,12.7500,-25.7031,111.6016,0.174780,0.011893,ON,ON,100527.89,,,,,11.89,15.22,ASCENT,=,1647,0,0,0,0,0,0,0,0,0,0,0,0,=,1628,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.557878,=,1684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.281421,2467,0,4.007638,0.000000,0.000000,0.000000,=,1,-,-,-,-
1:54:38,114.63,106.98,43.8916,-93.8787,100583.0,11/2/2019,19:42:44,12,Fix,-15.0000,14.5625,12.8125,-25.7031,111.3906,0.172493,0.011737,ON,ON,100583.01,,,,,13.78,15.22,ASCENT,=,1648,0,0,0,0,0,0,0,0,0,0,0,0,=,1629,0.702876,0.741823,0.752493,0.756781,4.998268,5.752033,5.781691,5.783785,5.784342,0.556884,=,1685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.281421,2806,0,4.007936,0.000000,0.000000,0.000000,=,1,-,-,-,-
1:54:42,114.70,107.05,43.8922,-93.8763,100636.8,11/2/2019,19:42:48,12,Fix,-15.0000,14.5625,12.8750,-25.7031,110.6172,0.172493,0.011737,ON,ON,100636.81,,,,,13.45,15.22,ASCENT,=,1649,0,0,0,0,0,0,0,0,0,0,0,0,=,1630,0.645618,0.681375,0.691162,0.695096,4.591149,5.283489,5.310714,5.312634,5.313146,0.556883,=,1686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.281421,2134,0,4.007531,0.000000,0.000000,0.000000,=,1,-,-,-,-
1:54:46,114.77,107.12,43.8927,-93.8741,100694.5,11/2/2019,19:42:52,12,Fix,-15.0000,14.6250,12.9375,-25.7031,108.9375,0.170205,0.011582,ON,ON,100694.55,,,,,14.43,15.22,ASCENT,=,1650,0,0,0,0,0,0,6,2,0,0,0,0,=,1631,0.544615,0.574765,0.583012,0.586327,3.872923,4.456936,4.479890,4.481509,4.481940,0.556883,=,1687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.281421,1722,0,4.007424,0.000000,0.000000,0.000000,=,1,-,-,-,-
1:54:50,114.83,107.18,43.8932,-93.8718,100735.9,11/2/2019,19:42:56,12,Fix,-14.5000,14.6250,13.0000,-25.7031,109.5703,0.172493,0.011737,ON,ON,100735.89,,,,,10.34,15.21,ASCENT,=,1651,0,0,0,0,0,0,6,2,0,0,0,0,=,1632,0.436726,0.460896,0.467503,0.470158,3.105714,3.574024,3.592423,3.593720,3.594066,0.556883,=,1688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.281421,2149,0,4.007339,0.000000,0.000000,0.000000,=,1,-,-,-,-
1:54:54,114.90,107.25,43.8938,-93.8695,100800.9,11/2/2019,19:43:0,12,Fix,-14.5000,14.7500,13.0625,-25.7031,110.1875,0.158766,0.010803,ON,ON,100800.85,,,,,16.24,15.21,ASCENT,=,1652,0,0,0,0,0,0,6,2,0,0,0,0,=,1633,0.338633,0.357369,0.362488,0.364546,2.408154,2.771271,2.785532,2.786537,2.786805,0.556883,=,1689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.281421,2665,0,4.007403,0.000000,0.000000,0.000000,=,1,-,-,-,-
1:54:58,114.97,107.32,43.8944,-93.8671,100863.2,11/2/2019,19:43:4,12,Fix,-14.5000,14.7500,13.1250,-25.7031,115.0703,0.174780,0.011893,ON,ON,100863.19,,,,,15.58,15.21,ASCENT,=,1653,0,0,0,0,0,0,6,2,0,0,0,0,=,1634,0.256358,0.270539,0.274411,0.275968,1.823072,2.097961,2.108755,2.109515,2.109718,0.556883,=,1690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.281421,2587,0,4.007296,0.000000,0.000000,0.000000,=,1,-,-,-,-
